ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
ริมคลองประปา,"161-166,120,124",,124.02,38000000,2570,47,3-28(1)-83/31,2570,บริษัท โชคอารี แอพพาเรล จำกัด,"ตัดเย็บเสื้อผ้าสำเร็จรูปได้ปีละ155,000ชิ้น(จำนวนจักรเย็บผ้า136เครื่อง)",5869081-5,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ประชาชื่น,"3,5",โชติวัฒน์ 18,32.6,0,2571,24,3-37-5/44,2571,บริษัท ไดมอนด์ 1992 จำกัด,ทำเครื่องเรือนจากไม้,,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,0
ประชาชื่น,3,โชติวัฒน์ ซอย 14,255,13000000,2572,10,3-105-81/48,2572,ซั่งเฮงจั่น,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) เช่น เศษโลหะ เศษกระดาษ อัดกระป๋องและตัดโลหะ,02-5852521,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ประชาชื่น,863,ประชาชื่น  28,64,0,2573,4,3-64(11)-14/50,2573,นางสาวสุณีย์ สถิตชัยเจริญ,ตัดและอัดเศษโลหะ,,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
กรุงเทพ-นนทบุรี,910/5-6,กรุงเทพ-นนทบุรี  18,17.83,1900000,2574,9,3-37-89/51,2574,ลัดดาเฟอร์นิเจอร์,ทำเครื่องเรือนจากไม้,02-5852069,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
กรุงเทพ-นนทบุรี,545/5-6,ประชานฤมิตร,72.5,1000000,2575,6,3-77(2)-1/39,2575,โพธิ์เจริญการช่าง,ทำอุปกรณ์รถยนต์ เช่น ขายึดกระจก ท่อต่อกับถังน้ำม้น,5858869,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ประชาราษฎร์สาย 1,606/6-7,,20.28,1400000,2576,2,3-37-26/26,2576,ลิ้มตังเซ็งเฟอร์นิเจอร์,ทำเครื่องเรือนจากไม้,5858966,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
กรุงเทพ-นนทบุรี,2886/3,,144.75,7500000,2577,73,3-95(1)-65/28,2577,ศูนย์บริการอีซูซุ,ซ่อมเครื่องยนต์รถโดยสารและรถบรรทุก,5859534,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ริมคลองประปา,129,พ่วงทรัพย์,81,2200000,2578,4,3-92-5/25,2578,นายสมชาย จิตต์ผ่องใสกุล,ทำห้องเย็น แช่เย็นปลา เนื้อ ไก่ หมู,5851383,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
กรุงเทพ-นนทบุรี,2574/39-40,,26,750000,2579,1,ศ3-34(2)-4/36,2579,ไทยธวัชพัฒนา,ทำวงกบ ประตู-หน้าต่างจากไม้,,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
กรุงเทพ-นนทบุรี,1118/79,ประชาราษฎร์ 24,1.75,285000,2580,2,3-37-73/26,2580,นางสุรัสสา แซ่ลิ้ม,ทำเครื่องเรือนจากไม้,5854762,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
กรุงเทพ-นนทบุรี,51/66-67,ประชานฤมิตร (ซอยแยกมนตรี),39.5,1420000,2581,4,ศ3-34(2)-14/33,2581,ชัยชนะการช่าง,ทำไม้คิ้ว ไม้บัว ราวบันไดจากไม้และกลึงไม้,,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ประชาราษฎร์ สาย 1,711/23-27,เข้าวัดอนัมนิกายาราม,85.5,2500000,2582,8,ศ3-34(1)-3/36,2582,ร้านนำโชค,ไส-ซอยไม้แปรรูป,,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ประชาราษฎร์สาย 1,127/5-6,ไสวสุวรรณ,3.64,300000,2583,8,3-37-56/23,2583,ล.รุ่งโรจน์,ทำเครื่องเรือน หรือเครื่องตกแต่งอาคารจากไม้ เช่น ตู้ โต๊ะ เตียง,5857816,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ประชาราษฎร์สาย 1,"16/3, 26",ประชานฤมิตร (ซอยแยกมนตรี),110.5,1150000,2584,7,ศ3-34(2)-8/34,2584,นายอมรเทพ โลโต,ทำไม้คิ้ว ไม้มอบ และไม้บัว,,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ประชานฤมิตร,11,,35,385000,2585,6,3-34(1)-81/15,2585,ห้างหุ้นส่วนจำกัด โรงซอยไม้ฮ่งเฮง,ซอยไม้,5850185,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ประชาราษฎร์สาย 1,809,วัดอนัมนิกายาราม,92.38,1000000,2586,17,3-34(1)-99/15,2586,บริษัท อิสระกิจ จำกัด,เลื่อยไม้ (เครื่องจักรใช้สำหรับเลื่อยไม้ 79 แรงม้า และอุปกรณ์ 13.38 แรงม้า),,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ประขาราษฎร์สาย 1,580,,230.88,550000,2587,14,3-34(1)-143/15,2587,โรงเลื่อยจักรจิรวัฒน์,เลื่อยไม้ การทำวงกบ ขอบประตู ขอบประตู ขอบหน้าต่าง บานหน้าต่าง บานประตู หรือส่วนประกอบที่ทำด้วยไม้ของอาคาร,5852438,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ประชาราษฎร์สาย 1,1,ราชทรัพย์,37.5,500000,2588,10,3-34(2)-86/15,2588,ศรีโสภณ,ทำประตู-หน้าต่างไม้,,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ประชาราษฎร์สาย 1,107/19-21,โรงเลื่อย,14.58,1000000,2589,69,3-32(1)-1/32,2589,ห้างหุ้นส่วนจำกัด เอกวัฒน์เครื่องหนัง,ทำผลิตภัณฑ์จากหนังสัตว์ เช่น กระเป๋าต่าง ๆ,5869941-6,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ประชาราษฎร์สาย1,169,โรงเลื่อย,28.75,0,2590,46,3-32(1)-3/37,2590,ห้างหุ้นส่วนจำกัด เอกวัฒน์เครื่องหนัง,ทำผลิตภัณฑ์จากหนังสัตว์เช่นกระเป๋า,,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
กรุงเทพ-นนทบุรี,16/14,เพิ่มทรัพย์,519,0,2591,45,3-28(1)-3/53,2591,ห้างหุ้นส่วนจำกัด สยามการ์เม้นท์,ตัดเย็บเสื้อผ้าสำเร็จรูป (จำนวนจักรเย็บผ้า 62 เครื่อง),02-5850193,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,6
กรุงเทพ-นนทบุรี,41/105,กรุงเทพ-นนทบุรี13,174.92,1000000,2592,37,3-95(1)-154/56,2592,บริษัท อู่นำชัย เตาปูน จำกัด,ซ่อมและพ่นสีรถยนต์,02-9115001,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
ประชาราษฎร์1,330/52,ไสวสุวรรณ,19.5,4800000,2593,3,3-34(2)-111/56,2593,วีน่า วู้ด แฟคตอรี่,ทำส่วนประกอบของอาคาร เช่น ไม่คิ้ว ไม้บัว กรอบไม้ต่าง ๆ ,,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
เจริญกรุง,548,มาตานุสรณ์,1571.7,21000000,2594,187,3-47(1)-1/12,2594,บริษัท จุฬาอุตสาหกรรม จำกัด,ทำสบู่และน้ำมันใส่ผม,02-2890300,10120,บางคอแหลม,บางคอแหลม,กรุงเทพมหานคร,
เจริญกรุง,564,มาตานุสรณ์,571.5,40000000,2595,16,3-75(1)-1/36,2595,อาร์ เอส 01,ซ่อมเรือ,2919599,10120,บางคอแหลม,บางคอแหลม,กรุงเทพมหานคร,
เจริญกรุง,3769/245-247,นอกเขต,455,10000000,2596,48,3-40(1)-26/47,2596,บริษัท บูรพา ยู.วี.เทรด จำกัด,ทำผลิตภัณฑ์เกี่ยวกับสิ่งพิมพ์ การเคลือบเงาผิวกระดาษหรือสิ่งพิมพ์,,10120,บางโคล่,บางคอแหลม,กรุงเทพมหานคร,
เจริญกรุง,571/25-27,ประดู่ 1,111.81,800000,2597,4,3-36(2)-1/30,2597,บริษัท พัฒนศิลป์อุตสาหกรรม จำกัด,ทำหุ่นรองเท้าจากไม้ และพลาสติก,2919218,10120,บางโคล่,บางคอแหลม,กรุงเทพมหานคร,
