GPS_lng,ตำบล,ประกอบกิจการ,คนงานรวม,เลขทะเบียนเดิม,ถนน,เลขที่,คนงานชาย,จังหวัด,โทรศัพท์,หมู่,ผู้ประกอบการ,ซอย,ชื่อโรงงาน,ไปรษณีย์,คนงานหญิง,_id,อำเภอ,GPS_lat,เงินทุนรวม
100.16375,บางปลา,"ผลิตยางนอกและยางในรถยนต์, จักรยานยนต์และจักรยาน",2905,3-51-1/38นฐ,สายบางเลน-เกาะแรด,เลขที่ 4,1820,นครปฐม,"034-234799, 801",7,บริษัท ดีสโตน อินเตอร์เนชั่นแนล จำกัด,,บริษัท ดีสโตน อินเตอร์เนชั่นแนล จำกัด,73130,1085,304,บางเลน,13.98193333,1535819772
,ทัพหลวง,หล่อดอกยางรถเพื่อใช้ในการเกษตร,26,3-51-1/42นฐ,มาลัยแมน,เลขที่ 107,25,นครปฐม,242224,16,นายเชื้อชนก รัตนวงศ์,วัดทุ่งรี,รุ่งเจริญยางไทย,73000,1,305,เมืองนครปฐม,,9300000
100.00515,วังน้ำเขียว,ผลิต จำหน่ายยางรถยนต์,220,3-51-1/44นฐ,,เลขที่ 78/2,150,นครปฐม,(02)812-5714,6,บริษัท ซุปเปอร์สโตน รับเบอร์ จำกัด,      -,บริษัท ซุปเปอร์สโตน รับเบอร์ จำกัด,73140,70,306,กำแพงแสน,13.97065,366000000
99.94303351,หนองงูเหลือม,ผลิตภัณฑ์เกี่ยวกับยางและส่วนประกอบที่เป็นโลหะ,30,3-51-1/45นฐ,     -,เลขที่ 101,22,นครปฐม,,9,บริษัท เซ็นจูรี่ รับเบอร์ จำกัด,   -,บริษัท เซ็นจูรี่ รับเบอร์ จำกัด,73000,8,307,เมืองนครปฐม,13.9168131,12500000
100.16393,บางปลา,ผลิตยางรถยนต์,500,3-51-2/50นฐ,บางเลน-เกาะแรด,เลขที่ 4/1-2,300,นครปฐม,034-301681,7,บริษัท สวิซซ์-วัน คอร์ปอเรชั่น จำกัด,-,บริษัท สวิซซ์-วัน คอร์ปอเรชั่น จำกัด,73130,200,308,บางเลน,13.98223,2369421930
100.0788261,ไผ่หูช้าง,ผลิตยางรถยนต์,1873,3-51-3/56นฐ,พลดำริห์,เลขที่ 44/4,955,นครปฐม,034-234924-35,4,บริษัท สยามทรัค เรเดียล จำกัด,,บริษัท สยามทรัค เรเดียล จำกัด,73130,918,309,บางเลน,14.04126914,1969560174
100.172824,บางแก้ว,ผลิตยางรถยนต์,550,3-51-4/51นฐ,ริมคลองบ้านไร่,เลขที่ 96,300,นครปฐม,034 339 563,3,บริษัท โอตานิ เรเดียล จำกัด,,บริษัท โอตานิ เรเดียล จำกัด,73120,250,310,นครชัยศรี,13.76076904,5390000000
100.2063685,คลองใหม่,ผลิตและรับจ้างหล่อดอกยางรถยนต์,50,3-51-5/48นฐ,สามพราน 13,เลขที่ 55/4,26,นครปฐม,034-322-811-4,7,บริษัท พาราไทร์ 1975 จำกัด,-,บริษัท พาราไทร์ 1975 จำกัด,73110,24,311,สามพราน,13.74451648,101000000
100.2833167,อ้อมใหญ่,ทำผลิตภัณฑ์จากยาง เช่น ยางรองพื้นรถยนต์ ยางบังฝุ่นล้อ ชิ้นส่วนรถยนต์,38,3-52(2)-1/35นฐ,เพชรเกษม,เลขที่ 23/196,27,นครปฐม,4209117,8,บริษัท ไซเก้นไฮ จำกัด,พงษ์ศิริชัย 2,บริษัท ไซเก้นไฮมาค จำกัด,73160,11,312,สามพราน,13.70595,0
100.2832167,อ้อมใหญ่,ทำผลิตภัณฑ์จากยาง เช่น ยางรองพื้นรถยนต์ ยางบังฝุ่นล้อ และ ชิ้นส่วนรถยนต์ กำลังผลิต 720 ตัน/ปี,8,3-52(2)-1/38นฐ,เพชรเกษม,เลขที่ 23/198,8,นครปฐม,4310895-6,8,บริษัท ไซเก้นไฮมาค จำกัด,พงษ์ศิริชัย 2,บริษัท ไซเก้นไฮมาค จำกัด,73160,0,313,สามพราน,13.70525,8500000
100.2764167,ไร่ขิง,ทำยางรัดของ,48,3-52(4)-1/30นฐ,-,เลขที่ 5,29,นครปฐม,4201571,14,บริษัท อุตสาหกรรมไทยรับเบอร์แบน จำกัด,-,บริษัท อุตสาหกรรมไทยรับเบอร์แบน จำกัด,73210,19,314,สามพราน,13.71801667,1350000
100.2709333,ไร่ขิง,ทำยางรัดของ,40,3-52(4)-1/33นฐ,เพชรเกษม,เลขที่ 41/2,25,นครปฐม,,5,ห้างหุ้นส่วนจำกัด กรุงเทพฯ ผลิตภัณฑ์ยาง,,ห้างหุ้นส่วนจำกัด กรุงเทพฯ ผลิตภัณฑ์ยาง,73210,15,315,สามพราน,13.71601667,600000
100.1306667,ท่าพระยา,ทำพื้นรองเท้าจากยางดิบ,46,3-52(4)-1/35นฐ,เพชรเกษม,เลขที่ 44/18,19,นครปฐม,,5,บริษัท สยามฟองน้ำโฟม จำกัด,วัดบ่อตะกั่ว,บริษัท สยามฟองน้ำโฟม จำกัด,73120,27,316,นครชัยศรี,13.77965,21797090
100.26905,อ้อมใหญ่,"ทำรองเท้าแตะัฟองน้ำ กำลังการผลิต 25,000 คู่/ปี",16,3-52(4)-1/37นฐ,เพชรเกษม,เลขที่ 45/12,10,นครปฐม,4130364,8,นายวิชัย อดุลยานุโกศล,วัดอ้อมใหญ่,ห้างหุ้นส่วนจำกัด เอ.วี.สลิปเปอร์โปรดักส์,73160,6,317,สามพราน,13.69991667,0
100.1855833,คลองใหม่,"ทำการผลิตเกี่ยวกับยาง เช่น สายลมคู่รับแรงดัน,สายลำโพง,สายแบตเตอรี่ กำลังการผลิต 1,300 ตัน/ปี",40,3-52(4)-1/39นฐ,เพชรเกษม,เลขที่ 107/2,20,นครปฐม,034-324516,2,บริษัท วัฒนาโชค กรุ๊ป จำกัด,แคแถว,บริษัท วัฒนาโชค กรุ๊ป จำกัด,73110,20,318,สามพราน,13.7479,51000000
100.2170667,สามพราน,ผลิตยางแผ่น สายพานยาง สายพานลำเลียง วัตถุ ทำด้วยยาง,60,3-52(4)-1/40นฐ,เพชรเกษม,เลขที่ 8/1,54,นครปฐม,,3,บริษัท โกลบอล รับเบอร์ อินดัสเทรียล จำกัด,วัดโรมัน,บริษัท โกลบอล รับเบอร์ อินดัสเทรียล จำกัด,73110,6,319,สามพราน,13.69883333,15500000
100.1845,คลองใหม่,ยางหุ้มท่อ,22,3-52(4)-1/46นฐ,-,เลขที่ 107/1,20,นครปฐม,034-311119,2,บริษัท แอล แอล เอส เอ็นจิเนียริ่ง จำกัด,-,บริษัท แอล แอล เอส เอ็นจิเนียริ่ง จำกัด,73110,2,320,สามพราน,13.74796667,15000000
100.20375,บางเลน,ผลิตภัณฑ์ยาง เช่น ท่อหม้อน้ำรถยนต์ สายน้ำมัน ยางแท่นเครื่องฯลฯ,0,3-52(4)-12/51นฐ,,เลขที่ 161/1,0,นครปฐม,,7,บริษัท โกลเบิล รับเบอร์ พาร์ท จำกัด,,บริษัท โกลเบิล รับเบอร์ พาร์ท จำกัด,73130,0,321,บางเลน,14.01807,7600000
100.2298734,ขุนแก้ว,ผลิตรองเท้าฟองน้ำ,65,3-52(4)-2/34นฐ,พุทธมณฑลสาย 7,เลขที่ 20/17,35,นครปฐม,129190,3,บริษัท ไทยอารีแมนูเฟคเจอร์ จำกัด,,บริษัท ไทยอารีเมนูเฟคเจอร์ จำกัด,73120,30,322,นครชัยศรี,13.78667982,4500000
100.0689167,ห้วยพระ,ทำผลิตภัณฑ์จากยาง เช่น กระเป็าน้ำร้อน,80,3-52(4)-2/39นฐ,,เลขที่ 26,25,นครปฐม,,6,บริษัท ที.ที.อินเตอร์รับเบอร์ จำกัด,,บริษัท ที.ที.สหอินเตอร์ จำกัด,73150,55,323,ดอนตูม,13.90456667,26200000
100.1992333,วัดละมุด,ทำชิ้นส่วนยางต่าง ๆ กำลังการผลิตเพิ่มขึ้นอีก 72 ตัน/ปี รวมเป็น 120 ตัน/ปี,60,3-52(4)-3/34นฐ,นครชัยศรี-ดอนตูม,เลขที่ 47,25,นครปฐม,389389,2,บริษัท โรงงาน อ.ยางไทย 1992 จำกัด,,บริษัท โรงงาน อ.ยางไทย 1992 จำกัด,73120,35,324,นครชัยศรี,13.8739,4500000
