ถนน,เลขที่,ซอย,FID,แรงม้า,เงินทุนรวม,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
 -,เลขที่ 31/13, -,10130010525486,155,3000000,365,3-105-105/48ปท,365,บริษัท เทพประทานพรคอนสตัคชั่น แอนด์ รีไซเคิล จำกัด,,นำเศษผ้าปนเปื้อน กากตะกอนน้ำมัน และดินปนเปื้อนน้ำมัน มาทำเป็นเชื้อเพลิงผสม,10,12160,คลองควาย,สามโคก,ปทุมธานี,2.0
ลำลูกกา,"เลขที่ โฉนดที่ดินเลขที่ 165451, 165452",,10130010525601,101,8000000,366,3-105-105/60ปท,366,บริษัท จงซึ่ง จำกัด,08 6143 8518,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,4,12150,ลำลูกกา,ลำลูกกา,ปทุมธานี,4.0
พหลโยธิน,เลขที่ 34/6,ผาไทผาเมือง,10130010625476,0,800000,367,3-105-106/47ปท,367,นางนิสา ทรงสุข,-,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),7,12120,คลองหนึ่ง,คลองหลวง,ปทุมธานี,1.0
เลียบคลองสี่,เลขที่ 9/9,-,10130110925479,14,200000,368,3-105-109/47ปท,368,ห้างหุ้นส่วนจำกัด วรินทรรีไซเคิล,-,คัดแยกวัสดุที่ไม่ได้ใช้แล้ว ที่ไม่เป็นอันตรายจาการผลิตรวมทั้งซื้อและจำหน่ายหลังการคัดแยก,4,12120,คลองสี่,คลองหลวง,ปทุมธานี,5.0
บางบัวทอง-สุพรรณบุรี,เลขที่ โฉนดที่ดินเลขที่ 10668,,10130010925595,264,50000000,369,3-105-109/59ปท,369,บริษัท เอ็มดี เมทัล เทรดดิ้ง จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,11,12140,หน้าไม้,ลาดหลุมแก้ว,ปทุมธานี,1.0
พหลโยธิน,เลขที่ 9/9,-,10130001125478,75,4300000,370,3-105-11/47ปท,370,ห้างหุ้นส่วนจำกัด เจ.พี.เอ็น.รีไซเคิล,,คัดแยกของเสียหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ตัดและอัดเศษโลหะ บดย่อยเศษพลาสติก ทำเม็ดพลาสติกจากเศษพลาสติกเก่า และอัดเศษกระดาษ,10,12120,คลองหนึ่ง,คลองหลวง,ปทุมธานี,18.0
,เลขที่ 50/8,,10130101125584,185,18500000,371,3-105-11/58ปท,371,บริษัท ต.นิยมไทย รีไซเคิล จำกัด,02-975-1114,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,15,12160,เชียงรากใหญ่,สามโคก,ปทุมธานี,4.0
,เลขที่ 18/15,,10130101225608,197,1716000,372,3-105-12/60ปท,372,นายธานี ทองพูล,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,10,12000,คลองสอง,คลองหลวง,ปทุมธานี,14.0
 -,เลขที่ 35/5, -,10130012425487,160,18100000,373,3-105-124/48ปท,373,บริษัท โสภณพลาสติก จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย บดพลาสติก ทำเม็ดพลาสติกเกรดบี,10,12140,ลาดหลุมแก้ว,ลาดหลุมแก้ว,ปทุมธานี,4.0
เลียบคลองสาม (ตะวันตก),เลขที่ 25/5,-,10130012725480,260,36500000,374,3-105-127/48ปท,374,บริษัท เพอร์เฟ็ค เปเปอร์ จำกัด,0 2726 2313,"คัดแยกกระดาษและอัดกระดาษเป็นแท่ง, ก้อน",65,12120,คลองสาม,คลองหลวง,ปทุมธานี,10.0
,เลขที่ 9/9,,10130001325599,144,6000000,375,3-105-13/59ปท,375,บริษัท วงศ์ทอง สตีลไวร์ จำกัด,08 1823 2198,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,10,12120,คลองเจ็ด,คลองหลวง,ปทุมธานี,6.0
-,เลขที่ 56/62,-,10130013325470,46,2020000,376,3-105-133/47ปท,376,ห้างหุ้นส่วนจำกัด สมชายการค้ารีไซเคิล,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วตามประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) เช่น กระดาษ พลาสติค โฟม โลหะ ไม้ และบดย่อยพลาสติก,10,12120,คลองสอง,คลองหลวง,ปทุมธานี,7.0
เลียบคลองสอง,เลขที่ 18/10,เอราวัณ 22,10130001425530,95,800000,377,3-105-14/53ปท,377,ห้างหุ้นส่วนจำกัด จักร์ณรงค์ ซัพพลาย,081  9130220,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,5,12120,คลองสอง,คลองหลวง,ปทุมธานี,14.0
,เลขที่ 37/47,,10130101525502,115,8000000,378,3-105-15/50ปท,378,บริษัท พี.ดี คอมเมอร์เชียล กรุ๊ป จำกัด,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย อัดเศษโลหะ นำน้ำมันหล่อลื่นที่ใช้แล้วหรือสารทำละลาย มาผ่านกรรมวิธีทางอุตสาหกรรม เพื่อผลิตเป็นเชื้อเพลิงทดแทน น้ำมันทาแบบ น้ำมันกันสนิม ซ่อมและล้างบรรจุภัณฑ์ด้วยตัวทำละลาย เก็บรวบรวมแบตเตอรี่โดยไม่มีการแปรสภาพ รีไซเคิลไส้กรองน้ำมัน ทำเชื้อเพลิงผสม (Blending) จากเศษผ้าปนเปื้อนน้ำมัน วัสดุดูดซับกากตะกอนน้ำมัน เศษไส้กรองน้ำมัน,5,12120,คลองสอง,คลองหลวง,ปทุมธานี,15.0
