ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
สุขุมวิท,14,สุขุมวิท67,36.83,"10,000,000",888,14,3-95(1)-63/40,888,บริษัท สยามนิสสันนครหลวง จำกัด,ตรวจสภาพและซ่อมรถยนต์ได้เดือนละ833คัน,3924041,10110,พระโขนงเหนือ,วัฒนา,กรุงเทพมหานคร,
บางบอน 3,60/3,โรงเรียนบ้านนายเหรียญ,69.8,"7,300,000",889,37,3-22(4)-3/53,889,บริษัท สยามพริ้นติ้ง อินดัสเตรียล,พิมพ์ผ้า,02-4455067-8,10150,บางบอน,บางบอน,กรุงเทพมหานคร,10
พหลโยธิน,37,พหลโยธิน 48 แยก 53,14.5,"15,300,000",890,17,3-37-226/55,890,บริษัท ซิ้นส์ 24 จำกัด,ผลิตภัณฑ์เฟอร์นิเจอร์จากไม้,,10220,ท่าแร้ง,บางเขน,กรุงเทพมหานคร,
พัฒนาการ,2925,,403.86,"8,000,000",891,15,3-41(1)-7/51,891,บริษัท สุพรีมริ้นท์ จำกัด,พิมพ์สิ่งพิมพ์ต่าง ๆ,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
สุขสวัสดิ์,1/118,สุขสวัสดิ์ 2,45,"1,200,000",892,12,3-22(2)-9/50,892,จิ้นเฮงการทอ,ทอผ้าทุกชนิด,02-4687502,10150,จอมทอง,จอมทอง,กรุงเทพมหานคร,5
พระราม 9,689/3,ศูนย์วิจัย 4,53,"5,000,000",893,6,ศ3-34(1)-6/35,893,นายบรรเจิด เหลืองรังรอง,ไส ซอย ทำวงกบประตู-หน้าต่างไม้,02-318-3982,10310,บางกะปิ,ห้วยขวาง,กรุงเทพมหานคร,
,12,สุขาภิบาล2ซอย31,452.11,"211,160,000",894,85,น.84(1)-4/2536-ญอธ.,894,บริษัท ปารีส บิชูส์ จำกัด,ผลิตเครื่องประดับอัญมณีทุกชนิด,02-7270301-6,10250,ดอกไม้,ประเวศ,กรุงเทพมหานคร,
ทวีวัฒนา,21-เม.ย.,,72.36,"23,000,000",895,21,3-41(1)-19/40,895,บริษัท เอ็มไอซีพริ้นท์ติ้งกร๊ป จำกัด,รับจ้างพิมพ์และเข้าเล่มสิ่งพิม์,8655665,10170,บางระมาด,ตลิ่งชัน,กรุงเทพมหานคร,14
ลาดพร้าว,10,นาคนิวาส21 แยก 2-1,9,"8,200,000",896,14,ศ3-43(1)-1/35,896,บริษัท เวสโก้เคมีประเทศไทย จำกัด,ผลิตปุ๋ยเคมี,5399003,10230,ลาดพร้าว,ลาดพร้าว,กรุงเทพมหานคร,7
สุวินทวงศ์,85,-,175,"15,000,000",897,8,3-9(1)-7/20,897,บริษัท มหานครธัญกิจ จำกัด,สีข้าว รวมกำลังสีสูงสุดของร้านสีข้าวเพิ่มขึ้นเป็น 130 เกวียน/วัน,5431437,10530,ลำผักชี,หนองจอก,กรุงเทพมหานคร,9
สุขสวัสดิ์,408,สุขสวัสดิ์ 4 ,81,"400,000",898,25,3-22(2)-8/55,898,โรงงานทอผ้าเฮงกี่,ทอผ้า (จำนวนเครื่องจักร 70 เครื่อง),,10150,จอมทอง,จอมทอง,กรุงเทพมหานคร,3
สุวินทวงศ์,21-ก.ย.,-,66.5,"2,600,000",899,8,3-95(1)-194/54,899,บริษัท เอส.ที มอเตอร์สปอร์ต จำกัด,ซ่อมและพ่นสีรถยนต์,02-989-7735-6,10530,โคกแฝด,หนองจอก,กรุงเทพมหานคร,8
พระราม 9,59,สงบสุข,14,"5,800,000",900,4,3-95(1)-151/49,900,บริษัท เอส.วาย.ยูนีค เพอร์ฟอร์มานส์ จำกัด,ซ่อมและพ่นสีรถยนต์,02-3205261-2,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
,,, -   , -   ,901, -   ,น.84(1)-12/2559-ญอธ.,901,บริษัท อัลฟ่า พรีเชียส เมททอล จำกัด,ผลิตจำหน่ายซื้อมาขายไปรับคืนแลกเปลี่ยนทองคำทองคำแท่งทองรูปพรรณทุกชนิด,,10250,ดอกไม้,ประเวศ,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,"12/162,12/197",เทียนทะเล 24,106.5,"14,000,000",902,19,3-12(5)-1/50,902,ห้างหุ้นส่วนจำกัด ทีวันเซน,ทำขิงผง เก๊กฮวยผง มะขามอัดเม็ด เครื่องดื่มธัญญาหาร,02-8974197,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,7
,255,บางนา-ตราด 3,320.65, -   ,903,26,3-10(2)-3/51,903,บริษัท เคซีจี คอร์ปอเรชั่น จำกัด,"ทำขนมปังคุกกี้, ขนมปังเคลือบช็อกโกแลต, ช็อกโกแลตเคลือบน้ำตาล, น้ำตาลก้อน และทำลูกกวาดไส้เยลลี่, ช็อกโกแลตแผ่น",-,10260,บางนา,บางนา,กรุงเทพมหานคร,
เพชรเกษม,1052,,293.95,"228,000,000",904,19,3-95(1)-116/35,904,บริษัท วี.กรุ๊ป ฮอนด้าคาร์ส์ จำกัด,ซ่อมและพ่นสีรถยนต์,0-2421-2023,10160,บางแคเหนือ,บางแค,กรุงเทพมหานคร,4
บางขุนเทียน-ชายทะเล,17/296,วงแหวนชัชวาล,32, -   ,905,6,ข3-64(2)-24/49,905,นายสุพัฒน์ แซ่ลู่,รับจ้างปั๊มโลหะ,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,7
,"50,50/1-3",สุขาภิบาล 2 ซอย 31,123.75,"38,390,000",906,25,น.84(1)-5/2550-ญอธ.,906,บริษัท หินสวยมาก จำกัด,ผลิตเครื่องประดับอัญมณีทุกชนิดและเจียระไนพลอย,,10250,ดอกไม้,ประเวศ,กรุงเทพมหานคร,
สรรพาวุธ,400,,"10,538.99","4,500,000",907,30,3-34(1)-1/22,907,บริษัท ไอ วูด อินโนเวชั่น จำกัด,อบไม้-ไส้ไม้ ซอยไม้ อัดน้ำยาไม้ ทำไม้ปาร์เก้ โมเสด ไม้บาง ไม้อัด ไม้ประสาน ไม้หน้าโต๊ะ และผลิตชิ้นส่วนเฟอร์นิเจอร์จากไม้ยางพารา ไม้พื้นและไม้โอ๊ค,,10260,บางนา,บางนา,กรุงเทพมหานคร,
สุขุมวิท77(อ่อนนุช),19,อ่อนนุช35,52.09,"33,000,000",908,11,3-39-3/40,908,บริษัท ที ดับบลิว อินเตอร์แพค แอนด์ พริ๊นท์ จำกัด,รับจ้างทำกล่องกระดาษลูกฟูกและกล่องกระดาษทุกชนิด,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
รามคำแหง,911,,184.9,"5,000,000",909,18,3-95(1)-5/46,909,บริษัท อรรถพร แอสเสท จำกัด,ตรวจซ่อมรถยนต์,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
พระราม 1,933/1-7,-,23.76,"19,000,000",910,18,3-95(1)-71/50,910,บริษัท อิตัลสยามมอเตอร์ จำกัด,ตรวจเช็คสภาพและซ่อมแซมรถยนต์,,10330,วังใหม่,ปทุมวัน,กรุงเทพมหานคร,0
ลาดพร้าว,142,ลาดพร้าว 80(จันทิมา),"1,263.03","257,195,470",911,92,3-72-8/55,911,บริษัท พริซิชั่น เทคโนโลยี จำกัด,"ผลิตชิ้นส่วนอิเล็คทรอนิคส์ เช่น ASSEMBLY TOOL, ASSEMBLY JIG",02-5384808,10310,วังทองหลาง,วังทองหลาง,กรุงเทพมหานคร,
วิภาวดีรังสิต,13/16,วิภาวดีรังสิต 25 แยก 2-1-2-1,84.57,"33,000,000",912,90,3-28(1)-10/37,912,บริษัท เอ็นวาย.แอลเอ กรุ๊ป จำกัด,"ตัดเย็บเสื้อผ้าสำเร็จรูป (จำนวนจักรเย็บผ้า 21 เครื่อง) ได้ปีละ 3,000 โหล",5913181,10210,ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,
