ถนน,เลขที่,ซอย,FID,แรงม้า,เงินทุนรวม,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
สามโคก-เสนา,เลขที่ -,,20140600000000,29,2310100,693,จ3-101-3/40อย,693,บริษัท บ้านแพน เอนจิเนียริ่งแอนด์โฮลดิ้งจำกัด,035-201820,บำบัดน้ำเสียรวม(บำบัดน้ำเสียได้750ลูกบาศก์เมตรต่อวัน),24,13110,บางนมโค,เสนา,พระนครศรีอยุธยา,9
,เลขที่ 70,,20140000000000,75,8000000,694,จ3-105-103/51อย,694,ห้างหุ้นส่วนจำกัด จันทร์ทิพย์ รีไซเคิล,098-3928795,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นอันตราย บดย่อยพลาสติก,14,13120,ตาลาน,ผักไห่,พระนครศรีอยุธยา,6
-,เลขที่ 19,-,20140000000000,102.4,40912500,695,จ3-105-122/52อย,695,บริษัท ทวีทรัพย์ (จิวแจ๊ะเฮง) จำกัด,-,คัดแยกเศษแก้ว,94,13210,บ้านหีบ,อุทัย,พระนครศรีอยุธยา,9
,เลขที่ 40/7,,20140000000000,90,7300000,696,จ3-105-125/50อย,696,บริษัท ช.อโยธยารื้อถอนและก่อสร้าง จำกัด,083-7782929,"คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย อัดเศษโลหะ, บดย่อยพลาสติก, อัดกระดาษ",12,13260,บ้านชุ้ง,นครหลวง,พระนครศรีอยุธยา,5
,เลขที่ 31,,20140000000000,85,4700000,697,จ3-105-161/50อย,697,บริษัท กิจสมุทร สตีล รีไซเคิล จำกัด,035-356499,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย อัดเศษโลหะ อัดเศษกระดาษ และบดพลาสติก,15,13210,อุทัย,อุทัย,พระนครศรีอยุธยา,12
,เลขที่ 17/5,,20140000000000,4.5,1450000,698,จ3-105-179/50อย,698,เค.ซี.พลาสติก,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย และบดย่อยพลาสติก,6,13000,ปากกราน,พระนครศรีอยุธยา,พระนครศรีอยุธยา,10
-,เลขที่ 37,-,20140000000000,20,1000000,699,จ3-105-183/51อย,699,บริษัท พ.ทรัพย์รุ่งเรือง จำกัด,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตรายและบดย่อยพลาสติก,13,13210,ข้าวเม่า,อุทัย,พระนครศรีอยุธยา,6
,เลขที่ -,,20140600000000,25,2500000,700,จ3-105-2/51อย,700,บริษัท แอ๊น ดีเวลลอปเมนต์ จำกัด,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นอันตราย อัดเศษโลหะ บดย่อยพลาสติก,15,13210,เสนา,อุทัย,พระนครศรีอยุธยา,1
,เลขที่ 66,,20140000000000,168,10700000,701,จ3-105-200/50อย,701,บริษัท ลิ้ม อิม หลี (2550) จำกัด,087-8165859,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย อัดเศษโลหะ อัดเศษกระดาษ และบดพลาสติก,15,13150,บ้านใหม่,มหาราช,พระนครศรีอยุธยา,3
,เลขที่ 30/10,,20140000000000,40,6000000,702,จ3-105-252/51อย,702,บริษัท โฮส แอดวานซ์ (ประเทศไทย) จำกัด,081-9460750,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,7,13210,ข้าวเม่า,อุทัย,พระนครศรีอยุธยา,10
,เลขที่ 37/12,,20140400000000,40,5000000,703,จ3-105-3/51อย,703,บริษัท บี พี พี ลีดเดอร์ จำกัด,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นอันตราย อัดเศษโลหะ บดย่อยพลาสติก และอัดกระดาษ,15,13220,โพธิ์สามต้น,บางปะหัน,พระนครศรีอยุธยา,5
-,เลขที่ 127,-,20140000000000,20,6200000,704,จ3-105-36/52อย,704,ห้างหุ้นส่วนจำกัด ช.เจริญรีไซเคิล,-,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นอันตราย และอัดกระดาษ,33,13170,พยอม,วังน้อย,พระนครศรีอยุธยา,4
