ชั่วโมงการทำงาน,ADM0_PCODE,ADM0_EN,_id,REGION4,ปี,ผู้มีงานทำ,เพศ,ไตรมาส,ADM0_TH,ADM1_TH
 1 - 9 ชั่วโมง,TH,Thailand,975,ภาคตะวันออกเฉียงเหนือ,2566,236.3,       ชาย                         ,4,ประเทศไทย,มหาสารคาม
 1 - 9 ชั่วโมง,TH,Thailand,976,ภาคตะวันออกเฉียงเหนือ,2566,0,       ชาย                         ,4,ประเทศไทย,ร้อยเอ็ด
 1 - 9 ชั่วโมง,TH,Thailand,977,ภาคตะวันออกเฉียงเหนือ,2566,0,       ชาย                         ,4,ประเทศไทย,กาฬสินธุ์
 1 - 9 ชั่วโมง,TH,Thailand,978,ภาคตะวันออกเฉียงเหนือ,2566,0,       ชาย                         ,4,ประเทศไทย,สกลนคร
 1 - 9 ชั่วโมง,TH,Thailand,979,ภาคตะวันออกเฉียงเหนือ,2566,2136.86,       ชาย                         ,4,ประเทศไทย,นครพนม
 1 - 9 ชั่วโมง,TH,Thailand,980,ภาคตะวันออกเฉียงเหนือ,2566,0,       ชาย                         ,4,ประเทศไทย,มุกดาหาร
 1 - 9 ชั่วโมง,TH,Thailand,981,ภาคตะวันออกเฉียงเหนือ,2566,0,       หญิง                        ,4,ประเทศไทย,นครราชสีมา
 1 - 9 ชั่วโมง,TH,Thailand,982,ภาคตะวันออกเฉียงเหนือ,2566,5465.65,       หญิง                        ,4,ประเทศไทย,บุรีรัมย์
 1 - 9 ชั่วโมง,TH,Thailand,983,ภาคตะวันออกเฉียงเหนือ,2566,3101.46,       หญิง                        ,4,ประเทศไทย,สุรินทร์
 1 - 9 ชั่วโมง,TH,Thailand,984,ภาคตะวันออกเฉียงเหนือ,2566,86.17,       หญิง                        ,4,ประเทศไทย,ศรีสะเกษ
 1 - 9 ชั่วโมง,TH,Thailand,985,ภาคตะวันออกเฉียงเหนือ,2566,243.19,       หญิง                        ,4,ประเทศไทย,อุบลราชธานี
 1 - 9 ชั่วโมง,TH,Thailand,986,ภาคตะวันออกเฉียงเหนือ,2566,181.4,       หญิง                        ,4,ประเทศไทย,ยโสธร
 1 - 9 ชั่วโมง,TH,Thailand,987,ภาคตะวันออกเฉียงเหนือ,2566,0,       หญิง                        ,4,ประเทศไทย,ชัยภูมิ
 1 - 9 ชั่วโมง,TH,Thailand,988,ภาคตะวันออกเฉียงเหนือ,2566,0,       หญิง                        ,4,ประเทศไทย,อำนาจเจริญ
 1 - 9 ชั่วโมง,TH,Thailand,989,ภาคตะวันออกเฉียงเหนือ,2566,0,       หญิง                        ,4,ประเทศไทย,บึงกาฬ
 1 - 9 ชั่วโมง,TH,Thailand,990,ภาคตะวันออกเฉียงเหนือ,2566,261.81,       หญิง                        ,4,ประเทศไทย,หนองบัวลำภู
 1 - 9 ชั่วโมง,TH,Thailand,991,ภาคตะวันออกเฉียงเหนือ,2566,0,       หญิง                        ,4,ประเทศไทย,ขอนแก่น
 1 - 9 ชั่วโมง,TH,Thailand,992,ภาคตะวันออกเฉียงเหนือ,2566,472.86,       หญิง                        ,4,ประเทศไทย,อุดรธานี
 1 - 9 ชั่วโมง,TH,Thailand,993,ภาคตะวันออกเฉียงเหนือ,2566,0,       หญิง                        ,4,ประเทศไทย,เลย
 1 - 9 ชั่วโมง,TH,Thailand,994,ภาคตะวันออกเฉียงเหนือ,2566,0,       หญิง                        ,4,ประเทศไทย,หนองคาย
 1 - 9 ชั่วโมง,TH,Thailand,995,ภาคตะวันออกเฉียงเหนือ,2566,0,       หญิง                        ,4,ประเทศไทย,มหาสารคาม
 1 - 9 ชั่วโมง,TH,Thailand,996,ภาคตะวันออกเฉียงเหนือ,2566,0,       หญิง                        ,4,ประเทศไทย,ร้อยเอ็ด
 1 - 9 ชั่วโมง,TH,Thailand,997,ภาคตะวันออกเฉียงเหนือ,2566,0,       หญิง                        ,4,ประเทศไทย,กาฬสินธุ์
 1 - 9 ชั่วโมง,TH,Thailand,998,ภาคตะวันออกเฉียงเหนือ,2566,0,       หญิง                        ,4,ประเทศไทย,สกลนคร
 1 - 9 ชั่วโมง,TH,Thailand,999,ภาคตะวันออกเฉียงเหนือ,2566,3306.9,       หญิง                        ,4,ประเทศไทย,นครพนม
 1 - 9 ชั่วโมง,TH,Thailand,1000,ภาคตะวันออกเฉียงเหนือ,2566,79.69,       หญิง                        ,4,ประเทศไทย,มุกดาหาร
 10 - 19 ชั่วโมง,TH,Thailand,1001,ภาคตะวันออกเฉียงเหนือ,2566,23622.49,       ชาย                         ,4,ประเทศไทย,นครราชสีมา
 10 - 19 ชั่วโมง,TH,Thailand,1002,ภาคตะวันออกเฉียงเหนือ,2566,14249.07,       ชาย                         ,4,ประเทศไทย,บุรีรัมย์
 10 - 19 ชั่วโมง,TH,Thailand,1003,ภาคตะวันออกเฉียงเหนือ,2566,12550.55,       ชาย                         ,4,ประเทศไทย,สุรินทร์
 10 - 19 ชั่วโมง,TH,Thailand,1004,ภาคตะวันออกเฉียงเหนือ,2566,6913.89,       ชาย                         ,4,ประเทศไทย,ศรีสะเกษ
 10 - 19 ชั่วโมง,TH,Thailand,1005,ภาคตะวันออกเฉียงเหนือ,2566,271.65,       ชาย                         ,4,ประเทศไทย,อุบลราชธานี
 10 - 19 ชั่วโมง,TH,Thailand,1006,ภาคตะวันออกเฉียงเหนือ,2566,5142.23,       ชาย                         ,4,ประเทศไทย,ยโสธร
 10 - 19 ชั่วโมง,TH,Thailand,1007,ภาคตะวันออกเฉียงเหนือ,2566,0,       ชาย                         ,4,ประเทศไทย,ชัยภูมิ
 10 - 19 ชั่วโมง,TH,Thailand,1008,ภาคตะวันออกเฉียงเหนือ,2566,1228.14,       ชาย                         ,4,ประเทศไทย,อำนาจเจริญ
 10 - 19 ชั่วโมง,TH,Thailand,1009,ภาคตะวันออกเฉียงเหนือ,2566,2288.99,       ชาย                         ,4,ประเทศไทย,บึงกาฬ
 10 - 19 ชั่วโมง,TH,Thailand,1010,ภาคตะวันออกเฉียงเหนือ,2566,1209.08,       ชาย                         ,4,ประเทศไทย,หนองบัวลำภู
