เงินทุนรวม,ประกอบกิจการ,อำเภอ,ถนน,ซอย,FID,คนงาน,ลำดับ,ไปรษณีย์,จังหวัด,หมู่,เลขที่,แรงม้า,โทรศัพท์,ตำบล,ผู้ประกอบการ,_id,เลขทะเบียนเดิม,ชื่อโรงงาน
5000000,202,กรุงเทพมหานคร,บางบอน,บางบอน 1,10100000000000,13,2399,02-4153616,10150,,,231.99,5301,บางบอน,ฉีดพลาสติกเป็นของใช้,2399,5301301145,ห้างหุ้นส่วนจำกัด ยงแสง เอ็นเตอร์ไพรส์
1450000,1119,กรุงเทพมหานคร,สวนหลวง,ศรีนครินทร์,10100000000000,8,2400,-,10250,-,,18.58,9501,สวนหลวง,ศูนย์บริการซ่อมรถยนต์,2400,9501302945,บริษัท เค.แอล.ชาญพรอพเพอร์ตี้ จำกัด
29000000,549,กรุงเทพมหานคร,แสมดำ,พระรามที่ 2,10100000000000,6,2401,02-0489980,10150,,,91,10500,บางขุนเทียน,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,2401,10500303959,บริษัท เอ็มบอส กรุ๊ป จำกัด
3500000,14/1/2017,กรุงเทพมหานคร,บางค้อ,วุฒากาศ,10100000000000,6,2402,02-4761171,10150,,,131.92,9501,จอมทอง,ซ่อมและพ่นสีรถยนต์,2402,9501307359,บริษัท ส.คงกิตติ์ เซอร์วิส จำกัด
4200000,7-พ.ย.,กรุงเทพมหานคร,มีนบุรี,รามคำแหง,10100000000000,9,2403,02-916-6690-1,10510,-,11,90,7702,มีนบุรี,ทำท่อไอเสีย ดัดเหล็ก และงานโครงสร้างอุปกรณ์ของรถยนต์,2403,7702300350,บริษัท เอ.ดี.วี. จำกัด
10200000,134,กรุงเทพมหานคร,ท่าข้าม,บางขุนเทียน-ชายทะเล,10100000000000,16,2404,02-4158688,10150,เทียนทะเล 19,,14.21,3700,บางขุนเทียน,ทำเครื่องเรือนและเครื่องตบแต่งภายในอาคาร เช่น โต๊ะ เก้าอี้ และเฟอร์นิเจอร์ตบแต่ง,2404,3700305659,บริษัท มิวส์ ดีไซน์ จำกัด
28000000,16,กรุงเทพมหานคร,มีนบุรี,รามคำแหง,10100000000000,44,2405,,10510,รามคำแหง 187/1 แยก 5,,189,6900,มีนบุรี,รับจ้างผลิต และซ่อมแซมชิ้นส่วนอุปกรณ์ของเครื่องอัดสำเนา ผลิตกล่องบรรจุภัณฑ์จากกระดาษ และพิมพ์บรรจุภัณฑ์ต่าง ๆ,2405,6900300754,บริษัท ศานติบรรจุภัณฑ์ จำกัด
0,24,กรุงเทพมหานคร,บางปะกอก,สุขสวัสดิ์,10100000000000,32,2406,,10140,สุขสวัสดิ์ 30 แยก 10,,159,6900,ราษฎร์บูรณะ,ผลิตชิ้นส่วนประกอบหรืออุปกรณ์ของเครื่องอัดสำเนา เครื่องถ่ายเอกสาร เครื่องพิมพ์และพิมพ์สิ่งพิมพ์,2406,6900300549,บริษัท ไพบูลย์อ๊อฟเซต จำกัด
18000000,4,กรุงเทพมหานคร,แสมดำ,,10100000000000,18,2407,896-2013-6,10150,-,,429.5,7000,บางขุนเทียน,รับจ้างทำเตาอบห้องพ่นสี,2407,7000300240,บริษัท เพาว์เดอร์เทค เอ็นจิเนียริ่ง จำกัด
18400000,77/37,กรุงเทพมหานคร,จันทรเกษม,,10100000000000,22,2408,02-9417750-2,10900,พหลโยธิน 32,,346.41,4602,จตุจักร,ผลิตยารักษาโรคแผนปัจจุบัน,2408,4602300128,บริษัท โฟร์ตี้ทู สยามเมดิแคร์ จำกัด
10000000,10,กรุงเทพมหานคร,หลักสอง,,10100000000000,9,2409,02-4210311,10160,เพชรเกษม 67,,227,6412,บางแค,รับจ้างตัดเหล็กและพับเหล็ก,2409,6412302150,บริษัท อะมาก้า เลเซอร์คัต จำกัด
25000000,326/1-3,กรุงเทพมหานคร,วังทองหลาง,ลาดพร้าว,10100000000000,25,2410,,10310,ลาดพร้าว 87,,552.08,4001,วังทองหลาง,เคลือบเงาสิ่งพิมพ์,2410,4001300435,ห้างหุ้นส่วนจำกัด แดพ ยู.วี.
1342309,51,กรุงเทพมหานคร,จอมพล,,10100000000000,43,2411,0 2513 3081,10900,พหลโยธิน 24 ซอยแยก 2-1,,98.5,9800,จตุจักร,ซักรีดผ้า,2411,9800300145,บริษัท เจริญสินลอนดรี้แอนด์ดรายคลีนนิ่ง จำกัด
3230000,12,กรุงเทพมหานคร,บางบอน,,10100000000000,20,2412,4153822,10150,เอกชัย 101,,384.36,6402,บางบอน,ทำผลิตภัณฑ์โลหะ เช่น ล้อรถเข็น,2412,6402302735,บริษัท เค.ที.ซี.อินดัสเตรียล จำกัด
6885000,5-มี.ค.,กรุงเทพมหานคร,ท่าข้าม,บางขุนเทียน -ชายทะเล,10100000000000,4,2413,,10150,เทียนทะเล 24,,131,6413,บางขุนเทียน,รับจ้างกลึง เจาะ คว้าน กัด ไส เจียรและเชื่อมโลหะทั่วไป เช่น บู๊ช เพลา เฟือง สลัก ฯลฯ,2413,6413305459,เอสพี เอ็นจิเนียริ่ง
9000000,15,กรุงเทพมหานคร,บางบอน,เอกชัย,10100000000000,12,2414,02-4503044,10150,เอกชัย122,3,123,3700,บางบอน,ผลิตเครื่องเรือนจากไม่อัด,2414,3700315458,บริษัท ซีดาส ออฟฟิศ เฟอร์นิเจอร์ จำกัด
30000000,121,กรุงเทพมหานคร,ลำปลาทิว,ฉลองกรุง,72000000000000,0,2415,02-236-0150-3,10520,,4,0,8401,ลาดกระบัง,ซื้อมา-ขายไปผลิตนำเข้า-ส่งออกแบ่งบรรจุเครื่องประดับอัญมณีโลหะมีค่าเพชรพลอยสิ่งทำเทียมเครื่องประดับนาฬิกาปากกาแว่นตากระเป๋ารองเท้าถุงเท้าหมวกเสื้อผ้าเครื่องนุ่งห่มอะไหล่และส่วนประกอบของผลิตภัณฑ์ดังกล่าว,2415,น08401300147นล,บริษัท ทรีเวียร่า จำกัด
86000000,304/1,กรุงเทพมหานคร,หนองค้างพลู,มาเจริญ,10100000000000,112,2416,0-2431-0071,10160,-,,1468.7,4102,หนองแขม,ผลิตแม่พิมพ์และการซ่อมแซมแม่พิมพ์ อุปกรณ์จับยึดและการซ่อมแซมอุปกรณ์จับยึด,2416,4102300144,บริษัท ไทยรุ่ง ทูลส์ แอนด์ ไดส์ จำกัด
1350000,599/61,กรุงเทพมหานคร,บางโคล่,พระราม3,10100000000000,5,2417,2915671,10120,อยู่ดี,,68,6413,บางคอแหลม,กลึงไสกัดเจาะโลหะ,2417,6413302040,ไพศาลการช่าง
2600000,66,กรุงเทพมหานคร,บางบอน,,10100000000000,30,2418,02-4455822,10150,,,114.08,6200,บางบอน,ทำชิ้นส่วนเครื่องเรือนจากโลหะ เช่น เตียงพับ เตียงผ้าใบ,2418,6200301535,บริษัท ไทยเวิลด์เทรดอินเตอร์ จำกัด
23500000,11,กรุงเทพมหานคร,แสมดำ,บางขุนเทียน-ชายทะเล,10100000000000,30,2419,,10150,เทียนทะเล 18,-,76.3,6409,บางขุนเทียน,กลึง กัด ไส เชื่อม ตัดโลหะ และทำของใช้จากโลหะ,2419,6409301950,บริษัท ต.สหกิจอินดัสตรี จำกัด
