จำนวน,_id,ปี,หน่วย,เพศ,จังหวัด,ประเภทแรงงาน,อาชีพ
18119,14434,2566,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
19030,14435,2566,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
11324,14436,2566,คน,ชาย,อุดรธานี,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
5795,14437,2566,คน,ชาย,อุดรธานี,แรงงานในระบบ,วิชาชีพด้านต่างๆ
5295,14438,2566,คน,ชาย,อุดรธานี,แรงงานในระบบ,วิชาชีพด้านเทคนิค
3558,14439,2566,คน,ชาย,อุดรธานี,แรงงานในระบบ,เสมียน
11989,14440,2566,คน,ชาย,อุดรธานี,แรงงานในระบบ,พนักงานบริการ
9938,14441,2566,คน,ชาย,อุดรธานี,แรงงานในระบบ,ด้านการเกษตรและประมง
11872,14442,2566,คน,ชาย,อุดรธานี,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
8084,14443,2566,คน,ชาย,อุดรธานี,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
13713,14444,2566,คน,ชาย,อุดรธานี,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
6393,14445,2566,คน,หญิง,อุดรธานี,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
15556,14446,2566,คน,หญิง,อุดรธานี,แรงงานในระบบ,วิชาชีพด้านต่างๆ
6068,14447,2566,คน,หญิง,อุดรธานี,แรงงานในระบบ,วิชาชีพด้านเทคนิค
10483,14448,2566,คน,หญิง,อุดรธานี,แรงงานในระบบ,เสมียน
19203,14449,2566,คน,หญิง,อุดรธานี,แรงงานในระบบ,พนักงานบริการ
4946,14450,2566,คน,หญิง,อุดรธานี,แรงงานในระบบ,ด้านการเกษตรและประมง
1596,14451,2566,คน,หญิง,อุดรธานี,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
3970,14452,2566,คน,หญิง,อุดรธานี,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
3411,14453,2566,คน,หญิง,อุดรธานี,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
2625,14454,2566,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
508,14455,2566,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
228,14456,2566,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,เสมียน
22275,14457,2566,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,พนักงานบริการ
191578,14458,2566,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,ด้านการเกษตรและประมง
24806,14459,2566,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
9221,14460,2566,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
20668,14461,2566,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
503,14462,2566,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
1289,14463,2566,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
842,14464,2566,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,วิชาชีพด้านเทคนิค
1943,14465,2566,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,เสมียน
41455,14466,2566,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,พนักงานบริการ
160703,14467,2566,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,ด้านการเกษตรและประมง
4528,14468,2566,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
535,14469,2566,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
7640,14470,2566,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
3499,14471,2566,คน,ชาย,เลย,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
2878,14472,2566,คน,ชาย,เลย,แรงงานในระบบ,วิชาชีพด้านต่างๆ
