ถนน,เลขที่,ซอย,FID,แรงม้า,เงินทุนรวม,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
,ตั้งศูนย์ถ่วงล้อรถยนต์ อัด และซ่อมผ้าเบรค,,10102000125387,14.8,155000,2307,3-95(1)-1/38,2307,9501300138.0,,ท่าพระผ้าเบรค,6,กรุงเทพมหานคร,เพชรเกษม,วัดท่าพระ,บางกอกใหญ่,365/52-53
,"ซ่อม เคาะ และพ่นสีรถยนต์ ประมาณปีละ 1,500 คัน",,10100800625382,497.37,50100000,2308,3-95(1)-6/38,2308,9501300638.0,4336953-4,บริษัท พระรามเก้า ฮอนด้าคาร์ส์ จำกัด,50,กรุงเทพมหานคร,พระราม 9,บางกะปิ,ห้วยขวาง,819.0
,ซ่อมและพ่นสีรถยนต์ ปีละ 24 คัน,6.0,10100200725261,21.75,100000,2309,3-95(1)-7/26,2309,9501300726.0,,ห้างหุ้นส่วนจำกัด เอส แอนด์ พี แจแปนนิส คาร์รีแพร์,6,กรุงเทพมหานคร,พัฒนาการ,ประเวศ,ประเวศ,43681.0
เพชรเกษม 47/1,ทำชิ้นส่วนอุปกรณ์สำหรับเครื่องเรือน เช่น ฉาก บานพับ รางเลื่อน ฯ,,10102700125430,87.25,5800000,2310,3-62-1/43,2310,6200300143.0,,บริษัท ล.เจริญ จำกัด,17,กรุงเทพมหานคร,เพชรเกษม,บางแค,บางแค,12.0
จันทร์รุ่งเรือง,พิมพ์พลาสติกและกระดาษ,,10100200725295,101.4,500000,2311,3-41(1)-7/29,2311,4101300729.0,2123952.0,บริษัท สยามกราเวียร์ปริ้นท์เทค จำกัด,3,กรุงเทพมหานคร,จันทน์,ช่องนนทรี,ยานนาวา,2034/11
ท่าข้าม 9,ผลิต ประกอบโคมไฟฟ้าชนิดต่าง ๆ,,10100301125536,76.5,89000000,2312,3-71-11/53,2312,7100301153.0,,บริษัท เพมโก้ อินเตอร์ไลท์ จำกัด,58,กรุงเทพมหานคร,พระราม 2,แสมดำ,บางขุนเทียน,61.0
เศตะพราหมณ์,ทำขวดและฝาขวดพลาสติก,,10100002725261,280.78,15000000,2313,3-53(4)-27/26,2313,5304302726.0,02-2842288-90,แอล.ที.พลาสติก,10,กรุงเทพมหานคร,สาธุประดิษฐ์,บางโพงพาง,ยานนาวา,627/4
   ไสวสุวรรณ,ทำส่วนประกอบของอาคาร เช่น ไม้คิ้ว ไม้บัว กรอบไม้ต่าง ๆ ได้ปีละ 84 ลูกบาศก์เมตร,,10101400125435,18.65,2750000,2314,3-34(2)-1/43,2314,3402300143.0,5852185.0,มาลัยเฟอร์นิเจอร์,2,กรุงเทพมหานคร,กรุงเทพ-นนทบุรี,บางซื่อ,บางซื่อ,330/53
เพชรเกษม 69,"พิมพ์สิ่งพิมพ์ต่าง ๆ , ปั๊มกล่อง",1.0,10100102025489,698.6,48000000,2315,3-41(1)-20/48,2315,4101302048.0,02-4443351-9,บริษัท ศิลป์สยามบรรจุภัณฑ์และการพิมพ์ จำกัด,85,กรุงเทพมหานคร,เลียบคลองภาษีเจริญฝั่งเหนือ,หนองแขม,หนองแขม,61.0
,ผลิตเครื่องประดับอัญมณี,4.0,72160000325477,120,25000000,2316,น.84(1)-3/2547-ญอธ.,2316,น08401300347,027270342-4,บริษัท 585 จิวเวลรี่ จำกัด,27,กรุงเทพมหานคร,สุขาภิบาล2,ดอกไม้,ประเวศ,17746.0
สุขาภิบาล2ซอย31,ผลิตนำเข้า-ออกเครื่องประดับอัญมณีและอัญมณีทุกชนิด,,82160000525496,154.26,46272340,2317,น.84(1)-5/2549-นอธ.,2317,น08401300549อธ,,บริษัท ซี อาร์ พี จิลเวลรี่ (ประเทศไทย) จำกัด,136,กรุงเทพมหานคร,สุขาภิบาล2,ดอกไม้,ประเวศ,21188.0
เจริญนคร 10,ตัดเย็บเสื้อผ้าสำเร็จรูป,,10100003725492,26.7,10500000,2318,3-28(1)-37/49,2318,2801303749.0,,นายธนเกียรติ กนกวลีวงศ์,54,กรุงเทพมหานคร,เจริญนคร,คลองต้นไทร,คลองสาน,139141143.0
,ทำของใช้เล็ก ๆ จากโลหะ เช่น น๊อต สกรู,,10100012225286,74.83,80000,2319,3-64(9)-122/28,2319,6409312228.0,,นายเฉลิม สายทอง,12,กรุงเทพมหานคร,สุขุมวิท 77,สวนหลวง,สวนหลวง,9.0
,ซ่อมรถยนต์,,10100204725523,86.5,1500000,2320,3-95(1)-47/52,2320,9501304752.0,,บริษัท บาเซโลนา มอเตอร์ จำกัด,13,กรุงเทพมหานคร,วิภาวดีรังสิต,ลาดยาว,จตุจักร,299.0
,ศูนย์บริการซ่อมแซมรถยนต์,,10100016225589,59.3,17500000,2321,3-95(1)-162/58,2321,9501316258.0,,บี-ควิก สาขาโลตัส หลักสี่,11,กรุงเทพมหานคร,พหลโยธิน,อนุสาวรีย์,บางเขน,52/2
เทียนทะเล 24,เกี่ยวกับเครื่องแต่งกาย เช่น ตัดหรือเย็บเครื่องนุ่งห่ม เสื้อ กางเกง ถุงมือ ผ้ากันเปื้อน,,10100200725584,12.5,36000000,2322,3-28(1)-7/58,2322,2801300758.0,,บริษัท ฉัตรอินเตอร์ จำกัด,67,กรุงเทพมหานคร,บางขุนเทียน-ชายทะเล,ท่าข้าม,บางขุนเทียน,104.0
ประชาชื่น 9,ทำเครื่องเรือนจากไม้,,10100101325435,19.33,70000,2323,3-37-13/43,2323,3700301343.0,5853527.0,นายธัชพล สมตัว,6,กรุงเทพมหานคร,ประชาชื่น,บางซื่อ,บางซื่อ,293/86-87
,ศูนย์บริการซ่อมแซมรถยนต์,,10100300125594,66.3,17500000,2324,3-95(1)-1/59,2324,9501300159.0,,บี-ควิก สาขาถนนนราธิวาสราชนครินทร์,11,กรุงเทพมหานคร,นราธิวาสราชนครินทร์,ยานนาวา,สาทร,43467.0
ลาดพร้าว 80,ซ่อมเครื่องรถยนต์,0.0,10100004125494,14,2500000,2325,3-95(1)-41/49,2325,9501304149.0,-,ห้างหุ้นส่วนจำกัด บี.เอ็ม.มอเตอร์สปอร์ต,8,กรุงเทพมหานคร,ลาดพร้าว,วังทองหลาง,วังทองหลาง,151.0
,นำเข้า-ส่งออกผลิตเครื่องจักรกลอะไหล่อุปกรณ์ชิ้นส่วนเครื่องจักรกลอุปกรณ์เครื่องตรึงใช้ยึดจับเจาะวัตถุสำหรับกลึงหรืออุปกรณ์จับชิ้นงานในระหว่างกระบวนการผลิตแม่พิมพ์แบบพิมพ์และปากกาจับวัตถุทุกชนิด,,82030400125553,753,8000000,2326,น.67(7)-1/2555-นนล.,2326,น06707300155,27396231.0,บริษัท เวอร์ทิว เทคโนโลยี่ จำกัด,20,กรุงเทพมหานคร,ฉลองกรุง,ลำปลาทิว,ลาดกระบัง,327.0
ริมคลองไผ่สิงห์โต,เคาะพ่นสีรถยนต์,,10100103325383,96.27,480000,2327,3-95(1)-33/38,2327,9501303338.0,2582148.0,อู่สามมิตรการาจ,15,กรุงเทพมหานคร,พระรามที่ 4,คลองเตย,คลองเตย,592.0
นาคบำรุง,ซ่อมและพ่นสีรถยนต์,,10100013425588,22.73,1500000,2328,3-95(1)-134/58,2328,9501313458.0,,บริษัท สวนมะลิการาจ จำกัด,12,กรุงเทพมหานคร,นาคบำรุง,คลองมหานาค,ป้อมปราบศัตรูพ่าย,13/4
ศิริชัย 10,รับจ้างกลึงโลหะ,7.0,10100500425448,71,3200000,2329,3-64(13)-4/44,2329,6413300444.0,4154909.0,ช.สยามผ้าเบรค,8,กรุงเทพมหานคร,บางขุนเทียน,บางบอน,บางบอน,88/83
กำนันมาลัย,รับจ้างกลึงและเชื่อมโลหะ,1.0,10100102925381,120,950000,2330,3-64(13)-29/38,2330,6413302938.0,,บริษัท กิ้มหลีฮวด จำกัด,7,กรุงเทพมหานคร,บางกระดี่,แสมดำ,บางขุนเทียน,109/46
,เปลี่ยนยาง ตั้งศูนย์ ถ่วงล้อรถยนต์,,10100015425537,20,6500006,2331,3-95(1)-154/53,2331,9501315453.0,02-8865131,บริษัท เอ.พี.ออโตเทคนิค จำกัด,2,กรุงเทพมหานคร,สิรินธร,บางบำหรุ,บางพลัด,223.0
-,ศูนย์บริการตรวจซ่อมเครื่องยนต์ เคาะพ่นสีรถยนต์,15.0,10100300825441,67.5,7000000,2332,3-95(1)-8/44,2332,9501300844.0,9194401-4,บริษัท บึงกุ่มกลการ จำกัด,20,กรุงเทพมหานคร,ร่มเกล้า,แสนแสบ,มีนบุรี,18/129
