ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
เอกชัย,23-ก.ย.,เอกชัย37(ร่วมมิตร),79.5,3000000,227,8,3-67(8)-8/58,227,นางพัชรินทร์ อมรสู่สวัสดิ์,ทำเครื่องกระป๋อง เครื่องเคลือบสี อบสี เครื่องปั๊มโลหะ และผลิตของเล่นเด็กและอุปกรณ์สำหรับเด็ก,,10150,บางขุนเทียน,จอมทอง,กรุงเทพมหานคร,3
เอกชัย,86/77,เอกชัย 34,805.67,8000000,228,28,3-53(4)-40/58,228,บริษัท เค.ขจรรัตน์ อินเตอร์ จำกัด,ทำผลิตภัณฑ์พลาสติก เช่น ขวด แกลลอน และฝา,,10150,บางขุนเทียน,จอมทอง,กรุงเทพมหานคร,3
ลาดพร้าว,2020,ลาดพร้าว71,73.65,3000000,229,20,3-95(1)-132/56,229,อู่สมใจเซอร์วิส,ซ่อมและพ่นสีรถยนต์,,10230,ลาดพร้าว,ลาดพร้าว,กรุงเทพมหานคร,10
เพชรเกษม,166-168,จำเนียรสุข 3,14.95,0,230,4,3-65-6/55,230,บริษัท สุเขตยนต์ มาร์เก็ตติ้ง จำกัด,ทำประเก็นรถยนต์,,10600,วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,
จรัญสนิทวงศ์ ,708/45,จรัญสนิทวงศ์ 3,483.04,28000000,231,75,3-64(9)-3/56,231,บริษัท รัตนพลโลหะ จำกัด,ทำเครื่องใช้เล็กๆจากโลหะ เช่น พวงกุญแจ ของชำร่วย ของประดับกระเป๋าถือ และชุบโลหะ,,10600,วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,130/7,เทียนทะเล 24,494,40730000,232,73,3-87(5)-2/58,232,บริษัท ธนกูล เวิร์ค กรุ๊ป จำกัด,ผลิตป้ายกล่องไฟ ผลิตป้ายโฆษณา ผลิตตัวอักษรโลหะ,02-408-0200,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,47/4,เทียนทะเล24,98,9100000,233,25,3-64(13)-60/56,233,บริษัท เอส.เอ็น.กรุีป (2006) จำกัด,กลึง เจาะ ตัด กวาน และเชื่อมโลหะ ชิ้นส่วนผลิตภัณฑ์ เช่น อุปกรณ์อะไหล่รถยนต์,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
อนามัยงามเจริญ,"63,65,67,69",,91.13,8640000,234,14,3-72-11/55,234,บริษัท ชาญเลิศ จำกัด,ผลิต ประกอบ ซ่อมอุปกรณ์อิเลคโทรนิคส์ เครื่องมือสื่อสาร เสาวิทยุรถยนต์ และรับจ้างกลึง ขัด ไส ชิ้นงานโลหะทั่วไป,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,"142,144",เทียนทะเล 26 แยก 6-1,129,5250000,235,10,ข3-64(9)-3/55,235,บริษัท สยามโมเล็กซ์ จำกัด,"ผลิตภัณฑ์โลหะ,กลึง,เจาะคว้าน กัด ไส เชื่อมโลหะ ชิ้นส่วนอุปกรณ์เครื่องจักรฯ",,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียน,42/3,,645.64,3000000,236,27,3-41(1)-27/55,236,บริษัท เอ็ม เอ็ม เอ็ม การพิมพ์ จำกัด,ทำบรรจุภัณฑ์พลาสติก  ผลิตแผ่นพลาสติก และทำการบรรจุภัณฑ์จากกระดาษ,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,"24,26,28",เทียนทะเล 26 แยก 3,160,4461906,237,26,ข3-78(2)-1/56,237,ห้างหุ้นส่วนจำกัด ชัชวาล เอ็นจิเนียริ่ง,ผลิตโช๊คอัพมอเตอร์ไซค์,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
พระรามที่ 2,"307,309",พระรามที่ 2 ซอย 50,147.78,13000000,238,15,3-87(1)-5/57,238,บริษัท พาสทินา จำกัด,ผลิตของเล่นเด็ก และถ้วยขนมจากพลาสติก,02-416-9562,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
พระราม 2,16,บางกระดี่ 3,75.16,0,239,6,3-63(2)-68/57,239,นายธีรพล เทียมสุวรรณ,ทำประตู หน้าต่าง และรถเข็นปูน,,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
พระรามที่ 2,321,,58,20000000,240,18,3-95(1)-123/58,240,บริษัท สยามนิสสัน พระนคร 2000 จำกัด,ศูนย์บริการซ่อมรถยนต์,24532261,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,15/326,,82.5,16250000,241,16,3-64(13)-353/55,241,เอี่ยม สตีลพาร์ท,รับจ้างกลึง ไส เจาะ รีด ตัดและเชื่อมโลหะทั่วไป,,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,1
สะแกงาม,354/1-5,,431.03,25000000,242,22,3-53(4)-19/55,242,บริษัท แพ็ตเก็จจิ้งเซ็นเตอร์ จำกัด,ทำภาชนะพลาสติกสำหรับบรรจุสินค้า เช่นถาด กล่องพลาสติก,02-8970951-4,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
,127,สาธุประดิษฐ์58แยก13,209.99,3500000,243,11,3-63(2)-44/58,243,บริษัท สยามกลกิจ แฟ็คทอรี่ จำกัด,ทำประตูเหล็กและผลิตภัณฑ์โลหะ,,10120,บางโพงพาง,ยานนาวา,กรุงเทพมหานคร,
,129,สาธุประดิษฐ์ 58 แยก13,93.8,2600000,244,26,3-87(5)-4/58,244,บริษัท สยามทราฟฟิค จำกัด,ทำป้ายและเครื่องหมายจราจร,,10120,บางโพงพาง,ยานนาวา,กรุงเทพมหานคร,
ราชพฤกษ์,"โฉนดเลขที่ 109672,73",,114.65,186000000,245,65,3-95(1)-70/57,245,บริษัท โตโยต้าบัสส์ จำกัด,ศูนย์บริการซ่อมรถยนต์และศูนย์บริการซ่อมสีรถยนต์,,10170,ตลิ่งชัน,ตลิ่งชัน,กรุงเทพมหานคร,
สวนผัก,8-มี.ค.,,66.09,440000,246,3,3-77(2)-39/55,246,นายชยพล กุลวรมุนี,ทำยางปูพื้นรถยนต์,,10170,ตลิ่งชัน,ตลิ่งชัน,กรุงเทพมหานคร,
เพชรเกษม,26,เพชรเกษม 71,16,7100000,247,13,3-64(9)-1/56,247,โรงหล่อพระวิจิตรทัศนา,ทำผลิตภัณฑ์โลหะและชิ้นส่วน เช่น เครื่องมือ เครื่องจักร อุปกรณ์หรือเครื่องใช้ต่างๆ,081-6335644,10160,หนองค้างพลู,หนองแขม,กรุงเทพมหานคร,
เลียบคลองภาษีเจริญฝั่งเหนือ,มิ.ย.-97,จินดาเวช,122.35,14500000,248,37,3-53(1)-20/55,248,บริษัท พงษ์พัฒนา พี วี ซี จำกัด,"ทำเครื่องใช้จากผ้าพลาสติก ผ้าปูที่นอนเด็ก เบาะนอนเด็ก และกระเป๋าพลาสติก กำลังการผลิต 72,000 ชิ้น/ปี",02-807-7102,10160,หนองค้างพลู,หนองแขม,กรุงเทพมหานคร,5
