ถนน,เลขที่,ซอย,FID,แรงม้า,เงินทุนรวม,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
-,เลขที่ 10,-,10300001625526,257.48,9000000,176,3-106-16/52นม,1796,นายฉัตรแก้ว วิริยะขจรเกียรติ,086 2504514,ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นและตัวทำละลายที่ใช้แล้ว ทำน้ำมันทาแบบ น้ำมันหยอดทิ้ง และน้ำมันเลี้ยงโซ่ จากน้ำมันหล่อลื่นที่ใช้แล้ว และล้างบรรจุภัณฑ์,10,30140,หนองหญ้าขาว,สีคิ้ว,นครราชสีมา,9
,เลขที่ ,,10110003925604,290,30000000,177,3-105-39/60สป,133,นายไชยพงศ์ ศรีเปรมอนันต์,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,18,10280,บางปลา,บางพลี,สมุทรปราการ,12
บางพลี-ตำหรุ,เลขที่ 899,สุนทรวิภาค,20110013325504,197.58,19900000,178,จ3-105-133/50สป,299,นายไชยพงศ์ ศรีเปรมอนันต์,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย และทำเม็ดพลาสติก,20,10280,แพรกษาใหม่,เมืองสมุทรปราการ,สมุทรปราการ,2
สุขุมวิท,เลขที่ 455,วัดด่าน,10110004625609,17,3000000,179,3-105-46/60สป,144,นายฐิติวุฒิ เลิศอิทธิพร,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,8,10270,สำโรงเหนือ,เมืองสมุทรปราการ,สมุทรปราการ,4
,เลขที่ น.ส.3ก. 648,บ้านหนองทับครัว,10450002025612,155,9600000,180,3-106-20/61รอ,1896,นายณัฐพล เม่นบางผึ้ง,08 2889 8387,ลานตากกากมันสำปะหลัง,2,45110,หนองใหญ่,โพนทอง,ร้อยเอ็ด,9
หนามแดง-บางพลี,เลขที่ , -,10110005825497,3103.91,19800000,181,3-105-58/49สป,159,นายณัฐวัฒน์ กิจจาธเนศ,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย หลอมหล่อเศษโลหะและตะกรันโลหะ,20,10540,บางแก้ว,บางพลี,สมุทรปราการ,3
,เลขที่ 80/6,,10110003225591,91,18500000,182,3-105-32/59สป,126,นายดาวรุ่ง เนตรภักดี,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,5,10540,ศีรษะจรเข้ใหญ่,บางเสาธง,สมุทรปราการ,6
,เลขที่ โฉนดที่ดินเลขที่ 9772,,10330011125605,333,7000000,183,3-106-111/60ศก,1828,นายตติยะ หวังศุภกิจโกศล,08 7834 6998,ลานตากกากมันสำปะหลัง,8,33110,หนองหว้า,เบญจลักษ์,ศรีสะเกษ,13
,เลขที่ โฉนดที่ดินเลขที่ 9739,,10330011225603,333,7000000,184,3-106-112/60ศก,1829,นายตติยะ หวังศุภกิจโกศล,08 7834 6998,ลานตากกากมันสำปะหลัง,7,33110,หนองหว้า,เบญจลักษ์,ศรีสะเกษ,3
,เลขที่ 47/42,,20130018325507,84,9000000,185,จ3-105-183/50ปท,528,นายเทพพนม วัฒนสุข,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นอันตราย เช่น กระดาษ พลาสติก เหล็ก ทองแดง อลูมิเนียม เป็นต้น และอัดเศษกระดาษ บด ย่อย พลาสติก,9,12120,คลองหนึ่ง,คลองหลวง,ปทุมธานี,4
,เลขที่ โฉนดที่ดินเลขที่ 144625,,10410258225621,655,15500000,186,3-106-59/62อด,1882,นายธัญญ์นิธิ บูรพา,,ตากกากมันสำปะหลัง,4,41000,โคกสะอาด,เมืองอุดรธานี,อุดรธานี,1
,เลขที่ 18/15,,10130101225608,197,1716000,187,3-105-12/60ปท,384,นายธานี ทองพูล,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,10,12000,คลองสอง,คลองหลวง,ปทุมธานี,14
-,เลขที่ -,-,10200004925487,59,4000000,188,3-105-49/48ชบ,983,นายธีร์ จันทะขาว,,คัดแยกวัสดุที่ไม่ใช้แล้ว ตามที่กำหนดไว้ในภาคผนวก 1 หมวด 1 ของบัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) และบดย่อยพลาสติก,12,20000,ดอนหัวฬ่อ,เมืองชลบุรี,ชลบุรี,5
,"เลขที่ โฉนดที่ดินเลขที่ 33468,33469,1774",,10700002525577,199,17800000,189,3-106-25/57รบ,2024,นายนพดล,,ผลิตเชื้อเพลิงทดแทนจากยางรถยนต์,40,70120,ดอนทราย,โพธาราม,ราชบุรี,5
มิตรภาพ,เลขที่ 326,-,20300100925502,85,3050000,190,จ3-105-9/50นม,1821,นายนพดล วัฒนะจิตพงศ์,,คัดแยกสิ่งปฎิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตรายฯ,10,30310,บ้านโพธิ์,เมืองนครราชสีมา,นครราชสีมา,8
,เลขที่ โฉนดที่ดิน 15416,,20900001625513,3,100000,191,จ3-105-16/51สข,2379,นายนิยม เซ่อิ้ว,,คัดแยกสิ่งวัสดุสิ่งที่ไม่ใช้แล้ว,9,90110,ท่าช้าง,บางกล่ำ,สงขลา,5
,เลขที่ 81,,20190010425515,0,800000,192,จ3-105-104/51สบ,857,นายบุญเกื้อ สมศักดิ์,039-0455894,คัดแยกสิ่งปฏิกูลหร่อวัสดุที่ไม่ไช้แล้วที่มีลักษณะแคณสมบัติตามที่กำหนดไว้ในกระทรวงฉบับที่2(พ.ศ.2535)ออกตามพระราชบัญญัติโรงงาน พ.ศ.2535,9,18140,ไผ่ต่ำ,หนองแค,สระบุรี,6
-,เลขที่ 531,-,10520002825516,49,2500000,193,3-106-28/51ลป,1964,นายบุญมา บุญเฮง,54317190,ซ่อมและล้างบรรจุภัณฑ์และผลิตเชื้อเพลิงทดแทน รีไซเคิลไส้กรองน้ำมันที่ใช้แล้ว,9,52000,พระบาท,เมืองลำปาง,ลำปาง,3
