ถนน,เลขที่,ซอย,FID,เงินทุน,แรงม้า,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
พุทธบูชา,326/167-172,พุทธบูชา 44,10100000000000,3800000,544.5,1274,3-64(13)-60/48,1274,บริษัท สยามเซนเซ่ จำกัด,,รับจ้างกลึงโลหะ เชื่อม ตัดโลหะ และอุปกรณ์ทั่วไป,20,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,2
,40,บางนา-ตราด 30,10100600000000,1850000,77.42,1275,3-66-4/28,1275,มงคลไพศาลโลหะภัณฑ์,3936126,ทำอุปกรณ์รถไถนา,10,10260,บางนา,บางนา,กรุงเทพมหานคร,
-,5,รามคำแหง 199,10100400000000,155000000,599.6,1276,3-58(6)-2/30,1276,บริษัท สุธี ยูไนเต็ด คาร์บอน จำกัด,02-5171350,ทำแปรงถ่านสำหรับอุปกรณ์ไฟฟ้าและชิ้นส่วนที่ทำจากคาร์บอน และชิ้นส่วนที่ทำจาการ์บอนกราไฟท์ และผลิตชิ้นส่วน Mechanical Seal,44,10510,มีนบุรี,มีนบุรี,กรุงเทพมหานคร,0
เพชรเกษม,16-เม.ย.,บ้านสวนมะพร้าว,10100400000000,0,135.44,1277,3-64(2)-1/48,1277,นายสันติ จรัสอรุณฉาย,02-4571506,ทำตาไก่ กระดุมโลหะ กำลังการผลิต 96 ตัน/ปี,8,10160,บางด้วน,ภาษีเจริญ,กรุงเทพมหานคร,13
สุทธิสาร,474,,10100100000000,330000,6,1278,3-95(1)-40/23,1278,ส.สุนทรยางยนต์,,ซ่อมยางรถยนต์ ถ่วงล้อ,1,10400,ดินแดง,ดินแดง,กรุงเทพมหานคร,
ลาดพร้าว,โฉนดที่ดินเลขที่ 394,ลาดพร้าว 64,10100000000000,8000000,19.5,1279,3-34(2)-206/55,1279,บริษัท สยามดีไซน์ อินดัสตรี จำกัด,02-5303265-6,ทำวงกบ ขอบประตู ขอบหน้าต่าง บานหน้าต่าง บานประตูหรือส่วนประกอบที่ทำด้วยไม้,15,10310,วังทองหลาง,วังทองหลาง,กรุงเทพมหานคร,
กรุงเทพ-นนทบุรี,1118/17-18,ตลาดสดเตาปูน,100001000000,170000,13.25,1280,ศ3-36(1)-7/33,1280,นายบุญธรรม ยอดประดิษฐ์,,ทำเครื่องใช้ และเครื่องเรือนจากไม้,5,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
พุทธบูชา,9,พุทธบูชา 35/1,10100400000000,22000000,127.5,1281,3-24-1/47,1281,นายณรงค์ เขมบุญราศี,02-4263166,ถักผ้ายืด,8,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,
วิภาวดีรังสิต,14-ม.ค.,,10100100000000,46000000,556.7,1282,3-41(1)-9/39,1282,บริษัท ประชุมช่าง จำกัด,5614058,พิมพ์สิ่งพิมพ์ต่างๆ,140,10210,ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,
,93/1,เอกชัย 45,10102100000000,4000000,73.64,1283,3-64(9)-1/36,1283,บริษัท ตาต้า อินเตอร์เนชั่นแนล อินดัสทรี จำกัด,02-8936669-73,"ทำเครื่องใช้เล็ก ๆ จากโลหะ และทำหน้ากากที่มีส่วนประกอบจากกระดาษและทำหน้ากากเชื่อมที่มีส่วนประกอบจากพลาสติก คีมจับลวดเชื่อมไฟฟ้า ปริมาณการผลิต 200,000 ชิ้น",20,10150,คลองบางบอน,บางบอน,กรุงเทพมหานคร,
เอกชัย,291,,10100000000000,30000000,795.8,1284,3-53(4)-16/55,1284,บริษัท หุย อินเตอร์พลาสท์ จำกัด,28924950,รับจ้างเป่าขวดพลาสติกและภาชนะบรรจุต่างๆ,37,10150,บางบอนเหนือ,บางบอน,กรุงเทพมหานคร,
เพชรบุรีตัดใหม่,2236,,10100000000000,51484000,45.39,1285,3-95(1)-14/34,1285,บริษัท สยามนิสสันเซลส์ จำกัด,02-7180699,"ซ่อมรถยนต์ ประมาณปีละ 3,500 คัน",18,10310,บางกะปิ,ห้วยขวาง,กรุงเทพมหานคร,
,26,,10100500000000,400000,108.75,1286,3-67(1)-2/16,1286,ห้างหุ้นส่วนจำกัด เอเซียโรงหล่อ,02-4152473,ทำอุปกรณ์เครื่องจักร เช่น เครื่องชั่ง เครื่องปั๊มน้ำโรงสีและโรงเลื่อย,14,10150,คลองบางบอน,บางบอน,กรุงเทพมหานคร,
สุขุมวิท 77,22,อ่อนนุช 80 แยก 5,10100200000000,21500000,696,1287,3-77(2)-11/47,1287,บริษัท ฟอร์มูล่าอุตสาหกรรม จำกัด,02-3217097-108,ผลิตอุปกรณ์ชิ้นส่วนพิเศษหรืออุปกรณ์สำหรับรถยนต์ เช่น ตู้แอร์รถยนต์ เป็นต้น,56,10250,ประเวศ,ประเวศ,กรุงเทพมหานคร,
,329/87,กำแพงเพชร 6 ซอย 7 แยก 2-1,10100000000000,13000000,148.48,1288,3-28(1)-89/32,1288,บริษัท ไทย คาเนตะ จำกัด,5736854,ตัดเย็บเสื้อผ้าสำเร็จรูป (จำนวนจักรเย็บผ้า 48 เครื่อง),50,10210,ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,
พระราม2,547,,10100100000000,78000000,1053,1289,3-105-14/59,1289,บริษัท พี.วี.สตีล รีไซเคิล จำกัด,0 2452 2824,คัดแยกวัสดุที่ไม่ใช่แล้วที่ไม่เป็นของเสียอันตราย,8,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
บางขุนเทียน,116/3,เทียนทะเล 24,10100500000000,367265533,3288.35,1290,3-87(4)-1/55,1290,บริษัท เอสเซนทรา จำกัด,02-8199555,"ผลิตก้นกรองบุหรี่


ก้นกรองบุหรี่",176,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
พัฒนาการ,"54,56",,10100000000000,1180000,11.69,1291,3-95(1)-47/28,1291,สีวลียางยนต์,3971598,ปะยาง ได้ปีละ 360 เส้น ถ่วงล้อปีละ 240 คัน,3,10250,ประเวศ,ประเวศ,กรุงเทพมหานคร,
ลาดพร้าว,9/8/2701,-,10100000000000,142000000,79,1292,3-95(1)-67/46,1292,บริษัท เตชะจรัส ฮอนด้าออโตโมบิล จำกัด,02-935-0000,ซ่อมเครื่องยนต์,33,10310,วังทองหลาง,วังทองหลาง,กรุงเทพมหานคร,
อนามัยงามเจริญ,18-พ.ค.,,10100000000000,11500000,264.5,1293,3-24-15/52,1293,บริษัท เจียเล่อ การทอ จำกัด,,ถักทอผ้ายืด,25,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,2
บางบอน 3 ซอย 12,21,,100500000000,40000000,197.5,1294,ศ3-13(2)-1/38,1294,บริษัท อดินพ จำกัด,8064542-9,ผลิตผสมและแบ่งบรรจุเครื่องปรุงกลิ่นรสและสีของอาหาร,26,10160,หลักสอง,บางแค,กรุงเทพมหานคร,
จอมทอง,16/29,วัจนะ,10100000000000,700000,101.25,1295,3-77(2)-13/16,1295,ห้างหุ้นส่วนจำกัด กิจแสนเจริญ,4681612,ทำอุปกรณ์รถยนต์ เช่น ท่อไอเสีย สาแหรกแหนบ,13,10150,บางมด,จอมทอง,กรุงเทพมหานคร,
,277,นนทรี14แยก7,10101400000000,5500000,199.92,1296,3-77(2)-2/33,1296,บริษัท ออโต้ แอสเซมบลีย์ อินเตอร์เนชั่นแนล จำกัด,2944040,ประกอบเบาะ ผ้าหุ้มเบาะ และผ้าบุหลังคารถยนต์,129,10120,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,
,280,พระราม ที่ 3 ซอย 77,10100100000000,2000000,501.49,1297,3-69-4/57,1297,ห้างง่วนไช่หลี,02-8819465,ประกอบ เครื่องชั่ง ดัดแปลง ซ่อมแซม เครื่องชั่ง,19,10120,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,
