ประกอบกิจการ,หมู่,ถนน,เงินทุนรวม (ล้านบาท),เลขทะเบียนโรงงาน,FID,_id,แรงม้า,รหัสประเภท,ชื่อโรงงาน,ตำบล,ปีที่อนุญาต,ซอย,อำเภอ,เลขที่,จังหวัด,ผู้ประกอบการ,จำพวก,คนงานรวม,รหัสไปรษณีย์
ระบบบำบัดน้ำเสียรวม,5,พหลโยธิน กิโลเมตรที่ 33, -   ,3-101-1/52ปท,10130000125529,452, 123.50 ,10100,บริษัท ไก่สดเซนทาโก จำกัด,คลองหนึ่ง,52,-,คลองหลวง,54,ปทุมธานี,บริษัท ไก่สดเซนทาโก จำกัด,3, 8 ,12120
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย,5,-, 35.00 ,3-105-51/67ปท,10130119325671,453, 319.00 ,10500,บริษัท ชัดเจน พลาสติก แอนด์ รีไซเคิ้ล จำกัด,คลองสี่,67,-,คลองหลวง,5/18,ปทุมธานี,บริษัท ชัดเจน พลาสติก แอนด์ รีไซเคิ้ล จำกัด,3, 45 ,12120
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,8,, 27.00 ,3-105-43/59ปท,10130004325596,454, 280.00 ,10500,ห้างหุ้นส่วนจำกัด สหกิตติไพศาล เปเปอร์,คลองหนึ่ง,59,,คลองหลวง,21/21,ปทุมธานี,ห้างหุ้นส่วนจำกัด สหกิตติไพศาล เปเปอร์,3, 10 ,12120
ทำเชื้อเพลิงทดแทนหรือเชื้อเพลิงสังเคราะห์จากน้ำมันหล่อลื่นที่ใช้แล้ว ตัวทำละลายที่ใช้แล้ว และน้ำมันพืชที่ใช้แล้ว ซ่อมและล้างภาชนะบรรจุภัณฑ์ต่าง ๆ และคัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,7,บางชัน-หนองเสือ, 10.00 ,3-105-71/49ปท,10130007125498,455, 51.50 ,10500,บริษัท เอส.เค.เจ. เอ็นเตอร์ไพรส์ จำกัด,คลองห้า,49, -,คลองหลวง,15/4,ปทุมธานี,บริษัท เอส.เค.เจ. เอ็นเตอร์ไพรส์ จำกัด,3, 51 ,12120
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,15,, 21.57 ,3-105-4/64ปท,10130018325640,456, 151.00 ,10500,บริษัท ต.คิดดี โปรดักส์ จำกัด,คลองสาม,64,,คลองหลวง,"โฉนดที่ดินเลขที่ 59308,59307,98769,98770",ปทุมธานี,บริษัท ต.คิดดี โปรดักส์ จำกัด,3, 32 ,12120
คัดแยกวัสดุไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,6,, 6.00 ,3-105-22/58ปท,10130002225582,457, 65.00 ,10500,นางพรฤดี พิรุณวัฒนา,คลองสี่,58,,คลองหลวง,10/14,ปทุมธานี,นางพรฤดี พิรุณวัฒนา,3, 10 ,12120
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,15,, 25.00 ,3-105-107/64ปท,10130470325641,458, 118.81 ,10500,บริษัท บลู เมทัล รีไซเคิล จำกัด,คลองห้า,64,,คลองหลวง,35/6,ปทุมธานี,บริษัท บลู เมทัล รีไซเคิล จำกัด,3, 26 ,12120
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย อัดเศษโลหะ เศษกระดาษ บดย่อยพลาสติก,9, -, 4.10 ,3-105-72/49ปท,10130007225496,459, 95.00 ,10500,บริษัท โอเค 760 จำกัด,คลองสี่,49, -,คลองหลวง,30/11,ปทุมธานี,บริษัท โอเค 760 จำกัด,3, 15 ,12120
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น ทองแดง ทองเหลือง อลูมิเนียม เหล็ก สแตนเลส เป็นต้น,11,พหลโยธิน, 46.45 ,3-105-89/53ปท,10130008925532,460, 130.00 ,10500,บริษัท ฟูเกน (ประเทศไทย) จำกัด,คลองหนึ่ง,53,-,คลองหลวง,75/87,ปทุมธานี,บริษัท ฟูเกน (ประเทศไทย) จำกัด,3, 10 ,12120
"คัดแยกกระดาษและอัดกระดาษเป็นแท่ง, ก้อน",10,เลียบคลองสาม (ตะวันตก), 36.50 ,3-105-127/48ปท,10130012725480,461, 260.00 ,10500,บริษัท เพอร์เฟ็ค เปเปอร์ จำกัด,คลองสาม,48,-,คลองหลวง,25/5,ปทุมธานี,บริษัท เพอร์เฟ็ค เปเปอร์ จำกัด,3, 65 ,12120
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,10,, 25.00 ,3-105-58/67ปท,10130130625679,462, 200.00 ,10500,บริษัท ฟ้าสยาม กรีน แอนด์ รียูส จำกัด,คลองหก,67,,คลองหลวง,โฉนดที่ดินเลขที่ 745  ,ปทุมธานี,บริษัท ฟ้าสยาม กรีน แอนด์ รียูส จำกัด,3, 17 ,12120
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,เอราวัณ 1, 6.00 ,3-105-2/64ปท,10130016225644,463, 70.00 ,10500,บริษัท โฟว์เอเวอร์วัน จำกัด,คลองสอง,64,เอราวัณ 22,คลองหลวง,โฉนดที่ดินเลขที่ 84178,ปทุมธานี,บริษัท โฟว์เอเวอร์วัน จำกัด,3, 7 ,12120
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,6,, 21.00 ,3-105-8/60ปท,10130000825607,464, 390.00 ,10500,บริษัท ฟ้าสยาม สตีล รีไซเคิ้ล เซ็นเตอร์ จำกัด,คลองเจ็ด,60,,คลองหลวง,9/4,ปทุมธานี,บริษัท ฟ้าสยาม สตีล รีไซเคิ้ล เซ็นเตอร์ จำกัด,3, 10 ,12120
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,6,, 6.00 ,3-105-13/59ปท,10130001325599,465, 144.00 ,10500,บริษัท วงศ์ทอง สตีลไวร์ จำกัด,คลองเจ็ด,59,,คลองหลวง,9/9,ปทุมธานี,บริษัท วงศ์ทอง สตีลไวร์ จำกัด,3, 10 ,12120
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,12,, 3.00 ,3-105-31/59ปท,10130003125591,466, 83.00 ,10500,นายปัญญา อำไพ,คลองสาม,59,,คลองหลวง,โฉนดที่ดินเลขที่ 155541,ปทุมธานี,นายปัญญา อำไพ,3, 4 ,12120
