ประเภทกฎหมาย,ประเภทรถ,จังหวัด,ประเภทเชื้อเพลิง,จำนวนรถ
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สงขลา,แก๊ส LPG +เบนซิน,3187
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สงขลา,ดีเซล,91821
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สงขลา,ดีเซล-ไฟฟ้า,138
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สงขลา,ดีเซล-ไฟฟ้าแบบเสียบปลั๊ก,4
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สงขลา,เบนซิน,190348
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สงขลา,เบนซิน-ไฟฟ้า,10913
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สงขลา,เบนซิน-ไฟฟ้าแบบเสียบปลั๊ก,942
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สงขลา,เบนซิน+LPG+CNG,2
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สงขลา,เบนซิน+เอทานอล,17
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สงขลา,ไฟฟ้า,5853
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สงขลา,ไม่ใช้เชื้อเพลิง,9
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สงขลา,ไม่ระบุ,37
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สตูล,CNG สลับเบนซิน,49
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สตูล,แก๊ส LPG +เบนซิน,354
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สตูล,ดีเซล,7469
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สตูล,ดีเซล-ไฟฟ้า,7
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สตูล,ดีเซล-ไฟฟ้าแบบเสียบปลั๊ก,1
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สตูล,เบนซิน,16154
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สตูล,เบนซิน-ไฟฟ้า,478
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สตูล,เบนซิน-ไฟฟ้าแบบเสียบปลั๊ก,24
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สตูล,เบนซิน+เอทานอล,1
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สตูล,ไฟฟ้า,87
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สตูล,ไม่ระบุ,3
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรปราการ,CNG สลับเบนซิน,138
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรปราการ,แก๊ส LPG +ดีเซล,1
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรปราการ,แก๊ส LPG +เบนซิน,1353
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรปราการ,ดีเซล,6036
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรปราการ,ดีเซล-ไฟฟ้า,10
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรปราการ,เบนซิน,12644
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรปราการ,เบนซิน-ไฟฟ้า,368
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรปราการ,เบนซิน-ไฟฟ้าแบบเสียบปลั๊ก,65
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรปราการ,ไฟฟ้า,96
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรปราการ,ไม่ใช้เชื้อเพลิง,1
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสงคราม,CNG สลับเบนซิน,95
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสงคราม,แก๊ส LPG,3
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสงคราม,แก๊ส LPG +เบนซิน,608
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสงคราม,ดีเซล,5234
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสงคราม,ดีเซล-ไฟฟ้า,7
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสงคราม,เบนซิน,9200
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสงคราม,เบนซิน-ไฟฟ้า,329
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสงคราม,เบนซิน-ไฟฟ้าแบบเสียบปลั๊ก,17
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสงคราม,ไฟฟ้า,118
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสาคร,CNG สลับเบนซิน,100
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสาคร,แก๊ส LPG +ดีเซล,1
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสาคร,แก๊ส LPG +เบนซิน,787
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสาคร,ดีเซล,3559
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสาคร,ดีเซล-ไฟฟ้า,8
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสาคร,ดีเซล-ไฟฟ้าแบบเสียบปลั๊ก,2
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสาคร,เบนซิน,7492
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสาคร,เบนซิน-ไฟฟ้า,236
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสาคร,เบนซิน-ไฟฟ้าแบบเสียบปลั๊ก,36
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสาคร,เบนซิน+เอทานอล,1
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสาคร,ไฟฟ้า,90
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสาคร,ไม่ใช้เชื้อเพลิง,2
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สมุทรสาคร,ไม่ระบุ,1
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สระแก้ว,CNG สลับเบนซิน,338
รถยนต์,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,สระแก้ว,แก๊ส LPG,1
